accel_x,accel_y,accel_z,batt_current,batt_voltage,bme_altitude,bme_humidity,bme_pressure,bme_temp,cpu_load,cpu_temp,free_disk,free_memory,gps_alt,gps_lat,gps_lon,gps_num_sats,gps_velocity,gyro_x,gyro_y,gyro_z,i_3v3,i_5v0,i_vbatt,mag_x,mag_y,mag_z,num_resets,packet_count,reg_temp_3v3,reg_temp_5v0,temp,temp2,temp3,tmp1,tmp2,unix_time,used_disk,used_memory,v_3v3,v_5v0,v_vbatt
24.0,-144.0,16976.0,0.2398969482421874,11.820475260416668,239.46122520293025,37.37439428182958,984.816847589128,23.5145703125,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,164.0,306.0,1180.0,0.0354021606445312,0.2057131591796874,0.0305212402343749,-328.0,-53.0,-8.0,162.0,73.0,27.49099899914268,30.04210531025024,1.0,3.0,6.0,22.375,21.875,1763692802.5522015,6196896.0,229308.0,3.335745097785596,5.095869317112199,11.84326171875
24.0,-144.0,16976.0,0.2972768798828125,11.814778645833334,239.46122520293025,37.37439428182958,984.816847589128,23.5145703125,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,164.0,306.0,1180.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-328.0,-53.0,-8.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692803.1108482,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
24.0,-144.0,16976.0,0.2972768798828125,11.814778645833334,239.46206873729,37.33715944905375,984.8167485802736,23.5493359375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,164.0,306.0,1180.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-328.0,-53.0,-8.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692804.494419,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
216.0,-264.0,17184.0,0.2972768798828125,11.814778645833334,239.46206873729,37.33715944905375,984.8167485802736,23.5493359375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,-62.0,191.0,-735.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-326.0,-50.0,-4.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692805.808457,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
216.0,-264.0,17184.0,0.2972768798828125,11.814778645833334,239.46206873729,37.33715944905375,984.8167485802736,23.5493359375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,-62.0,191.0,-735.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-326.0,-50.0,-4.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692807.0369904,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
216.0,-264.0,17184.0,0.2972768798828125,11.814778645833334,239.46206873729,37.33715944905375,984.8167485802736,23.5493359375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,-62.0,191.0,-735.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-326.0,-50.0,-4.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692808.2133515,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
216.0,-264.0,17184.0,0.2972768798828125,11.814778645833334,239.59834731835213,37.33747348771457,984.8007531477754,23.5524609375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,-62.0,191.0,-735.0,0.0372333068847656,0.2832371093749999,0.0311316650390624,-326.0,-50.0,-4.0,162.0,73.0,27.647313075397506,30.146140676011782,1.0,3.0,6.0,22.375,21.875,1763692809.9147737,6196896.0,229308.0,3.3438494347578644,5.093420557228916,11.814778645833334
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.59834731835213,37.33747348771457,984.8007531477754,23.5524609375,57.83,51.5,22667520.0,38056.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692811.975393,6196896.0,229308.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.59834731835213,37.33747348771457,984.8007531477754,23.5524609375,39.85,52.1,22667504.0,47112.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692812.9278204,6196912.0,223712.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.59834731835213,37.33747348771457,984.8007531477754,23.5524609375,39.85,52.1,22667504.0,47112.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692813.9709806,6196912.0,223712.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.59834731835213,37.33747348771457,984.8007531477754,23.5524609375,39.85,52.1,22667504.0,47112.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692814.5959966,6196912.0,223712.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.42914467373552,37.31951041502832,984.8206130095303,23.5473828125,39.85,52.1,22667504.0,47112.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692815.9918797,6196912.0,223712.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.42914467373552,37.31951041502832,984.8206130095303,23.5473828125,33.17,50.5,22667512.0,39568.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692818.8327515,6196904.0,231252.0,3.3341242303911423,5.093420557228916,11.820475260416668
-104.0,-40.0,17304.0,0.2801849853515625,11.80908203125,239.78742572311995,37.29042683230918,984.7785607874106,23.5473828125,33.17,50.5,22667512.0,39568.0,0.0,,,0.0,0.0,-192.0,-147.0,970.0,0.0360125427246093,0.2521054443359374,0.0305212402343749,-324.0,-42.0,-14.0,162.0,73.0,27.438890709733187,30.250168884463392,1.0,3.0,6.0,22.375,21.875,1763692820.529205,6196904.0,231252.0,3.3341242303911423,5.093420557228916,11.820475260416668
160.0,-192.0,17104.0,0.2679764892578125,11.80908203125,239.78742572311995,37.29042683230918,984.7785607874106,23.5473828125,33.17,50.5,22667512.0,39568.0,0.0,,,0.0,0.0,-80.0,250.0,-1664.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-55.0,-11.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.375,21.875,1763692822.267594,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
160.0,-192.0,17104.0,0.2679764892578125,11.80908203125,239.78742572311995,37.29042683230918,984.7785607874106,23.5473828125,33.17,50.5,22667512.0,39568.0,10616.0,41.971439,-85.6985941667,5.0,57.405262628,-80.0,250.0,-1664.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-55.0,-11.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.4375,21.875,1763692823.584139,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
160.0,-192.0,17104.0,0.2679764892578125,11.80908203125,239.78742572311995,37.29042683230918,984.7785607874106,23.5473828125,33.17,50.5,22667512.0,39568.0,10616.0,41.971439,-85.6985941667,5.0,57.405262628,-80.0,250.0,-1664.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-55.0,-11.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.4375,21.875,1763692825.0436995,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
160.0,-192.0,17104.0,0.2679764892578125,11.80908203125,239.3518062666929,37.33039968259077,984.829690576534,23.5399609375,33.17,50.5,22667512.0,39568.0,10619.0,41.9716251667,-85.6972375,5.0,57.371309324,-80.0,250.0,-1664.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-55.0,-11.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.4375,21.875,1763692825.9187028,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
40.0,-464.0,17192.0,0.2679764892578125,11.80908203125,239.3518062666929,37.33039968259077,984.829690576534,23.5399609375,33.17,50.5,22667512.0,39568.0,10619.0,41.9716251667,-85.6972375,5.0,57.371309324,-72.0,-192.0,1039.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-47.0,-7.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.4375,21.875,1763692827.6959703,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
40.0,-464.0,17192.0,0.2679764892578125,11.80908203125,239.3518062666929,37.33039968259077,984.829690576534,23.5399609375,33.17,50.5,22667512.0,39568.0,10644.0,41.9719525,-85.6951971667,5.0,57.444360372,-72.0,-192.0,1039.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-47.0,-7.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.375,21.875,1763692828.6037102,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
40.0,-464.0,17192.0,0.2679764892578125,11.80908203125,239.3296850632294,37.33318650764696,984.832287057093,23.5676953125,33.17,50.5,22667512.0,39568.0,10650.0,41.9721311667,-85.6938326667,5.0,57.50969476,-72.0,-192.0,1039.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-47.0,-7.0,162.0,73.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.375,21.875,1763692830.737645,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
40.0,-464.0,17192.0,0.2679764892578125,11.80908203125,239.3296850632294,37.33318650764696,984.832287057093,23.5676953125,33.17,50.5,22667512.0,39568.0,10650.0,41.9721311667,-85.6938326667,5.0,57.50969476,-72.0,-192.0,1039.0,0.0366229248046875,0.230740576171875,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.04210531025024,1.0,3.0,6.0,22.375,21.875,1763692833.21124,6196904.0,231252.0,3.327640760813328,5.08852303746235,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.3296850632294,37.33318650764696,984.832287057093,23.5676953125,33.17,50.5,22667512.0,39568.0,10650.0,41.9721311667,-85.6938326667,5.0,57.50969476,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692834.3510003,6196904.0,231252.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.3296850632294,37.33318650764696,984.832287057093,23.5676953125,33.17,50.5,22667512.0,39568.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692835.9756882,6196904.0,231252.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.3296850632294,37.33318650764696,984.832287057093,23.5676953125,33.17,50.5,22667512.0,39568.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692837.5137126,6196904.0,231252.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,33.17,50.5,22667512.0,39568.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692839.0239573,6196904.0,231252.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692840.4929943,6196916.0,237524.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2362343994140624,11.820475260416668,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0347917785644531,0.2014401855468749,0.0305212402343749,-326.0,-47.0,-7.0,162.0,74.0,27.38678062135068,30.094123887887235,1.0,3.0,6.0,22.375,21.875,1763692841.0992494,6196916.0,237524.0,3.327640760813328,5.098318076995482,11.831868489583334
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.375,21.875,1763692842.981117,6196916.0,237524.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.4375,21.875,1763692843.5982184,6196916.0,237524.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.2542413464214,37.34362529617044,984.8411423197124,23.55578125,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.4375,21.875,1763692844.7514982,6196916.0,237524.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,32.66,50.5,22667500.0,33240.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.4375,21.875,1763692846.3602724,6196916.0,237524.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,32.75,49.9,22667500.0,34640.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.4375,21.875,1763692848.7917898,6196916.0,236120.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,32.75,49.9,22667500.0,34640.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692849.9405851,6196916.0,236120.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,32.75,49.9,22667500.0,34640.0,10672.0,41.9725833333,-85.6904096667,5.0,58.022595428,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692850.2399004,6196916.0,236120.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,32.75,49.9,22667500.0,34640.0,10761.0,41.9739845,-85.677416,5.0,78.3755434,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692851.9485235,6196916.0,236120.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,50.75,50.5,22667496.0,32268.0,10761.0,41.9739845,-85.677416,5.0,78.3755434,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692852.9894152,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
40.0,-464.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,50.75,50.5,22667496.0,32268.0,10776.0,41.9742783333,-85.674536,5.0,78.94606179600001,-72.0,-192.0,1039.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-326.0,-47.0,-7.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692854.3218412,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
128.0,-240.0,17192.0,0.2667556396484374,11.831868489583334,239.1895217739604,37.35398596492128,984.8487388792544,23.5430859375,50.75,50.5,22667496.0,32268.0,10776.0,41.9742783333,-85.674536,5.0,78.94606179600001,-258.0,426.0,-1883.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-330.0,-51.0,-12.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692855.5369084,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
128.0,-240.0,17192.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,50.75,50.5,22667496.0,32268.0,10776.0,41.9742783333,-85.674536,5.0,78.94606179600001,-258.0,426.0,-1883.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-330.0,-51.0,-12.0,162.0,75.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692856.8158426,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
128.0,-240.0,17192.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,50.75,50.5,22667496.0,32268.0,10776.0,41.9742783333,-85.674536,5.0,78.94606179600001,-258.0,426.0,-1883.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-330.0,-51.0,-12.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692858.1667075,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
128.0,-240.0,17192.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,50.75,50.5,22667496.0,32268.0,10788.0,41.9747278333,-85.6697565,5.0,78.339017876,-258.0,426.0,-1883.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-330.0,-51.0,-12.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692859.302531,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,50.75,50.5,22667496.0,32268.0,10848.0,41.9749551667,-85.6668848333,5.0,78.327700108,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692862.2188983,6196920.0,238484.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,46.6,51.5,22667496.0,32148.0,10848.0,41.9749551667,-85.6668848333,5.0,78.327700108,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692865.0604622,6196920.0,240072.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,46.6,51.5,22667496.0,32148.0,10848.0,41.9749551667,-85.6668848333,5.0,78.327700108,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692866.4271607,6196920.0,240072.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7278915919589,37.39153802027543,984.9029248093154,23.5114453125,46.6,51.5,22667496.0,32148.0,10848.0,41.9749551667,-85.6668848333,5.0,78.327700108,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692867.5292835,6196920.0,240072.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.6750789430514,37.34581215209809,984.9091240866724,23.5196484375,46.6,51.5,22667496.0,32148.0,10882.0,41.9756258333,-85.6602616667,5.0,78.415155588,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692869.9105153,6196920.0,240072.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.6750789430514,37.34581215209809,984.9091240866724,23.5196484375,32.83,51.5,22667492.0,38792.0,10882.0,41.9756258333,-85.6602616667,5.0,78.415155588,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692871.5039103,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.6750789430514,37.34581215209809,984.9091240866724,23.5196484375,32.83,51.5,22667492.0,38792.0,10882.0,41.9756258333,-85.6602616667,5.0,78.415155588,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692872.5552816,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7504877712724,37.271391882079605,984.9002724244036,23.5315625,32.83,51.5,22667492.0,38792.0,10882.0,41.9756258333,-85.6602616667,5.0,78.415155588,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692874.501508,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7504877712724,37.271391882079605,984.9002724244036,23.5315625,32.83,51.5,22667492.0,38792.0,10882.0,41.9756258333,-85.6602616667,5.0,78.415155588,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692876.575626,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7504877712724,37.271391882079605,984.9002724244036,23.5315625,32.83,51.5,22667492.0,38792.0,10959.0,41.9764338333,-85.6527486667,5.0,78.42904557600001,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692877.9568143,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,238.7504877712724,37.271391882079605,984.9002724244036,23.5315625,32.83,51.5,22667492.0,38792.0,10959.0,41.9764338333,-85.6527486667,5.0,78.42904557600001,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692878.5559049,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
56.0,-272.0,17096.0,0.2667556396484374,11.831868489583334,239.23929311985776,37.22654044819839,984.842896886625,23.5481640625,32.83,51.5,22667492.0,38792.0,10959.0,41.9764338333,-85.6527486667,5.0,78.42904557600001,-60.0,-116.0,-245.0,0.0390644531249999,0.2435594970703124,0.0311316650390624,-328.0,-48.0,-1.0,162.0,76.0,27.647313075397506,29.990084942916155,1.0,3.0,6.0,22.3125,21.875,1763692879.120034,6196924.0,233408.0,3.3470911695467715,5.090971797345633,11.820475260416668
